rundate,this_period,last_period,grp_cd,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,PRESTWICK,29,0,29,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,SOUTHAMPTON,51,51,0,21,21,0,142.85714
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,SOUTHEND,0,0,0,78,0,78,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,STANSTED,27281,27281,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,SUMBURGH,2,2,0,359,359,0,-99.4429
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NEWQUAY,TEESSIDE INTERNATIONAL AIRPORT,0,0,0,1269,1269,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,ABERDEEN,32755,32755,0,32346,32346,0,1.26445
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,BLACKPOOL,0,0,0,88,88,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,BRISTOL,152,37,115,35,0,35,334.28571
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,CARDIFF WALES,112,35,77,146,146,0,-23.28767
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,DONCASTER SHEFFIELD,0,0,0,35,35,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,EDINBURGH,0,0,0,1255,1255,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,EXETER,147,111,36,3944,3944,0,-96.27282
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,GATWICK,0,0,0,70,70,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,HUMBERSIDE,124,82,42,118,32,86,5.08475
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,JERSEY,3983,3983,0,4286,4286,0,-7.06953
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,LEEDS BRADFORD,70,0,70,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,LIVERPOOL (JOHN LENNON),188,148,40,118,73,45,59.32203
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,LUTON,0,0,0,61,0,61,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,MANCHESTER,85,85,0,351,320,31,-75.78348
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,NEWCASTLE,102,28,74,49,0,49,108.16327
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,SOUTHAMPTON,0,0,0,75,75,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,NORWICH,TEESSIDE INTERNATIONAL AIRPORT,73,0,73,108,108,0,-32.40741
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,PRESTWICK,BRISTOL,0,0,0,188,188,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,PRESTWICK,KIRKWALL,7,0,7,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,PRESTWICK,LIVERPOOL (JOHN LENNON),56,0,56,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,PRESTWICK,LUTON,0,0,0,120,0,120,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,PRESTWICK,STANSTED,0,0,0,154,0,154,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,ABERDEEN,3224,3224,0,1155,1155,0,179.1342
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,ALDERNEY,17307,17307,0,17175,17175,0,0.76856
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,BELFAST CITY (GEORGE BEST),80284,80284,0,61422,61372,50,30.70887
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,BELFAST INTERNATIONAL,5242,5242,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,BENBECULA,12,0,12,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,BIRMINGHAM,165,0,165,297,220,77,-44.44444
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,CARDIFF WALES,0,0,0,68,30,38,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,DUNDEE,0,0,0,27,27,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,EAST MIDLANDS INTERNATIONAL,122,0,122,41,0,41,197.56098
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,EDINBURGH,89152,89152,0,81766,81618,148,9.03309
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,EXETER,0,0,0,41,41,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,GATWICK,80,80,0,61,61,0,31.14754
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,GLASGOW,82284,82284,0,75002,75002,0,9.70907
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,GUERNSEY,97055,97055,0,97364,97364,0,-0.31737
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,HUMBERSIDE,100,0,100,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,JERSEY,99522,99522,0,99892,99892,0,-0.3704
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,LEEDS BRADFORD,229,0,229,797,713,84,-71.26725
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,LIVERPOOL (JOHN LENNON),89,0,89,171,0,171,-47.95322
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,MANCHESTER,5824,5485,339,11442,10903,539,-49.09981
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,NEWCASTLE,43753,43457,296,39622,39537,85,10.42603
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,NEWQUAY,51,51,0,88,88,0,-42.04545
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,NORWICH,0,0,0,78,0,78,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,STORNOWAY,5201,5201,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SOUTHAMPTON,TEESSIDE INTERNATIONAL AIRPORT,105,0,105,153,153,0,-31.37255
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,STORNOWAY,BENBECULA,4249,4249,0,5009,5009,0,-15.17269
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,STORNOWAY,EDINBURGH,18365,18365,0,16566,16566,0,10.85959
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,STORNOWAY,GLASGOW,59211,59211,0,61736,61736,0,-4.09
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,STORNOWAY,GUERNSEY,205,0,205,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,STORNOWAY,INVERNESS,15297,15297,0,17769,17769,0,-13.91187
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,STORNOWAY,MANCHESTER,1252,1252,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,STORNOWAY,SOUTHAMPTON,6622,6622,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,ABERDEEN,95752,58896,36856,92842,57011,35831,3.13436
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,DUNDEE,1185,1185,0,1334,1334,0,-11.16942
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,EDINBURGH,36616,36484,132,35830,34373,1457,2.19369
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,FAIR ISLE,0,0,0,30,30,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,FOULA,0,0,0,22,22,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,GLASGOW,19938,19938,0,21468,21468,0,-7.12689
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,HEATHROW,2852,2852,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,INVERNESS,12760,12042,718,7972,7902,70,60.06021
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,KIRKWALL,2922,2922,0,8967,8967,0,-67.41385
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,LERWICK (TINGWALL),0,0,0,3,3,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,LONDON CITY,667,667,0,1541,1541,0,-56.71642
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,MANCHESTER,8618,8548,70,266,266,0,3139.84962
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,NEWQUAY,0,0,0,224,224,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,SUMBURGH,SKEGNESS,0,0,0,34,34,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,ABERDEEN,14286,14224,62,21321,21321,0,-32.99564
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,BELFAST CITY (GEORGE BEST),1376,1376,0,7957,7957,0,-82.70705
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,BIGGIN HILL,0,0,0,71,0,71,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,BOURNEMOUTH,0,0,0,70,0,70,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,BRISTOL,145,0,145,105,0,105,38.09524
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,CAMBRIDGE,39,0,39,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,CARDIFF WALES,356,0,356,70,0,70,408.57143
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,EXETER,164,0,164,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,FARNBOROUGH,40,0,40,72,27,45,-44.44444
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,GATWICK,0,0,0,42,0,42,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,HEATHROW,0,0,0,4979,4979,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,HUMBERSIDE,10,0,10,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,ISLE OF MAN,92,0,92,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,JERSEY,2356,2192,164,2387,0,2387,-1.2987
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,LUTON,31,0,31,73,0,73,-57.53425
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,NEWQUAY,0,0,0,1253,1253,0,-100
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,NORWICH,118,10,108,113,0,113,4.42478
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,SOUTHAMPTON,94,0,94,614,614,0,-84.69055
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,STANSTED,39,0,39,80,0,80,-51.25
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TIREE,CAMPBELTOWN,74,74,0,20,20,0,270
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TIREE,COLL,194,194,0,152,152,0,27.63158
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TIREE,COLONSAY,17,17,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TIREE,GLASGOW,11167,11167,0,10558,10558,0,5.76814
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TIREE,INVERNESS,4,4,0,0,0,0,0
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,TIREE,OBAN (NORTH CONNEL),251,251,0,252,252,0,-0.39683
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,WICK JOHN O GROATS,ABERDEEN,10674,10674,0,6951,6951,0,53.56064
19/03/2024 13:27,2023,2022,B,Other Reporting Airports,WICK JOHN O GROATS,FARNBOROUGH,34,0,34,0,0,0,0

